,Time,weather,temparature,pm25,time_slotid,time_id,time_date
1020,2016-01-08 02:40:04,2,4.0,143,2016-01-08-17,17,2016-01-08
1021,2016-01-08 02:50:30,2,4.0,143,2016-01-08-18,18,2016-01-08
1022,2016-01-08 03:00:17,2,4.0,143,2016-01-08-19,19,2016-01-08
1023,2016-01-08 03:10:10,2,4.0,143,2016-01-08-20,20,2016-01-08
1024,2016-01-08 03:20:04,2,4.0,143,2016-01-08-21,21,2016-01-08
1025,2016-01-08 03:30:28,2,3.0,143,2016-01-08-22,22,2016-01-08
1026,2016-01-08 03:40:25,2,3.0,120,2016-01-08-23,23,2016-01-08
1027,2016-01-08 03:50:14,2,3.0,120,2016-01-08-24,24,2016-01-08
1028,2016-01-08 04:00:06,3,3.0,120,2016-01-08-25,25,2016-01-08
1029,2016-01-08 04:10:28,3,3.0,120,2016-01-08-26,26,2016-01-08
1030,2016-01-08 04:20:18,3,3.0,120,2016-01-08-27,27,2016-01-08
1031,2016-01-08 04:30:05,3,3.0,120,2016-01-08-28,28,2016-01-08
1032,2016-01-08 04:40:24,3,3.0,120,2016-01-08-29,29,2016-01-08
1033,2016-01-08 04:50:13,3,3.0,100,2016-01-08-30,30,2016-01-08
1034,2016-01-08 05:00:07,3,3.0,100,2016-01-08-31,31,2016-01-08
1035,2016-01-08 05:10:28,3,3.0,100,2016-01-08-32,32,2016-01-08
1036,2016-01-08 05:20:27,3,3.0,100,2016-01-08-33,33,2016-01-08
1037,2016-01-08 05:30:20,3,3.0,100,2016-01-08-34,34,2016-01-08
1038,2016-01-08 05:40:08,3,3.0,81,2016-01-08-35,35,2016-01-08
1039,2016-01-08 05:50:29,3,3.0,81,2016-01-08-36,36,2016-01-08
1040,2016-01-08 06:00:20,3,3.0,81,2016-01-08-37,37,2016-01-08
1041,2016-01-08 06:10:15,3,3.0,81,2016-01-08-38,38,2016-01-08
1042,2016-01-08 06:20:18,3,3.0,81,2016-01-08-39,39,2016-01-08
1043,2016-01-08 06:30:21,3,3.0,81,2016-01-08-40,40,2016-01-08
1044,2016-01-08 06:40:23,3,4.0,72,2016-01-08-41,41,2016-01-08
1045,2016-01-08 06:50:24,3,4.0,72,2016-01-08-42,42,2016-01-08
1046,2016-01-08 07:00:26,2,4.0,72,2016-01-08-43,43,2016-01-08
1047,2016-01-08 07:10:09,2,4.0,72,2016-01-08-44,44,2016-01-08
1048,2016-01-08 07:20:09,2,4.0,72,2016-01-08-45,45,2016-01-08
1049,2016-01-08 07:30:22,2,4.0,72,2016-01-08-46,46,2016-01-08
1050,2016-01-08 07:40:11,2,4.0,81,2016-01-08-47,47,2016-01-08
1051,2016-01-08 07:50:27,2,4.0,81,2016-01-08-48,48,2016-01-08
1052,2016-01-08 08:00:27,2,4.0,81,2016-01-08-49,49,2016-01-08
1053,2016-01-08 08:10:36,2,4.0,81,2016-01-08-50,50,2016-01-08
1054,2016-01-08 08:20:24,2,4.0,81,2016-01-08-51,51,2016-01-08
1055,2016-01-08 08:30:09,2,4.0,81,2016-01-08-52,52,2016-01-08
1056,2016-01-08 08:40:20,2,4.0,93,2016-01-08-53,53,2016-01-08
1057,2016-01-08 08:50:30,2,4.0,93,2016-01-08-54,54,2016-01-08
1058,2016-01-08 09:00:28,2,4.0,93,2016-01-08-55,55,2016-01-08
1059,2016-01-08 09:10:13,2,4.0,93,2016-01-08-56,56,2016-01-08
1060,2016-01-08 09:20:09,2,4.0,93,2016-01-08-57,57,2016-01-08
1061,2016-01-08 09:30:22,2,4.0,93,2016-01-08-58,58,2016-01-08
1062,2016-01-08 09:40:09,2,4.0,98,2016-01-08-59,59,2016-01-08
1063,2016-01-08 09:50:31,2,4.0,98,2016-01-08-60,60,2016-01-08
1064,2016-01-08 10:00:21,3,5.0,98,2016-01-08-61,61,2016-01-08
1065,2016-01-08 10:10:08,3,5.0,98,2016-01-08-62,62,2016-01-08
1066,2016-01-08 10:20:24,3,5.0,98,2016-01-08-63,63,2016-01-08
1067,2016-01-08 10:30:33,3,5.0,98,2016-01-08-64,64,2016-01-08
1068,2016-01-08 10:40:11,3,5.0,97,2016-01-08-65,65,2016-01-08
1069,2016-01-08 10:50:16,3,5.0,97,2016-01-08-66,66,2016-01-08
1070,2016-01-08 11:00:17,3,5.0,97,2016-01-08-67,67,2016-01-08
1071,2016-01-08 11:10:26,3,5.0,97,2016-01-08-68,68,2016-01-08
1072,2016-01-08 11:20:25,3,5.0,97,2016-01-08-69,69,2016-01-08
1073,2016-01-08 11:30:40,3,5.0,97,2016-01-08-70,70,2016-01-08
1074,2016-01-08 11:40:31,3,6.0,102,2016-01-08-71,71,2016-01-08
1075,2016-01-08 11:50:35,3,6.0,102,2016-01-08-72,72,2016-01-08
1076,2016-01-08 12:00:40,3,6.0,102,2016-01-08-73,73,2016-01-08
1077,2016-01-08 12:10:36,3,6.0,102,2016-01-08-74,74,2016-01-08
1078,2016-01-08 12:20:23,3,6.0,102,2016-01-08-75,75,2016-01-08
1079,2016-01-08 12:30:21,3,6.0,102,2016-01-08-76,76,2016-01-08
1080,2016-01-08 12:40:36,3,6.0,101,2016-01-08-77,77,2016-01-08
1081,2016-01-08 12:50:37,3,6.0,101,2016-01-08-78,78,2016-01-08
1082,2016-01-08 13:00:35,3,6.0,101,2016-01-08-79,79,2016-01-08
1083,2016-01-08 13:10:17,3,6.0,101,2016-01-08-80,80,2016-01-08
1084,2016-01-08 13:20:15,3,6.0,101,2016-01-08-81,81,2016-01-08
1085,2016-01-08 13:30:30,3,6.0,101,2016-01-08-82,82,2016-01-08
1086,2016-01-08 13:40:32,3,6.0,104,2016-01-08-83,83,2016-01-08
1087,2016-01-08 13:50:08,3,6.0,104,2016-01-08-84,84,2016-01-08
1088,2016-01-08 14:00:33,3,6.0,104,2016-01-08-85,85,2016-01-08
1089,2016-01-08 14:10:20,3,6.0,104,2016-01-08-86,86,2016-01-08
1090,2016-01-08 14:20:37,3,6.0,104,2016-01-08-87,87,2016-01-08
1091,2016-01-08 14:30:29,3,6.0,104,2016-01-08-88,88,2016-01-08
1092,2016-01-08 14:40:11,3,6.0,110,2016-01-08-89,89,2016-01-08
1093,2016-01-08 14:50:21,3,6.0,110,2016-01-08-90,90,2016-01-08
1094,2016-01-08 15:00:25,3,6.0,110,2016-01-08-91,91,2016-01-08
1095,2016-01-08 15:10:33,3,6.0,110,2016-01-08-92,92,2016-01-08
1096,2016-01-08 15:20:27,3,6.0,110,2016-01-08-93,93,2016-01-08
1097,2016-01-08 15:30:24,3,6.0,110,2016-01-08-94,94,2016-01-08
1098,2016-01-08 15:45:17,3,6.0,114,2016-01-08-95,95,2016-01-08
1099,2016-01-08 15:50:19,3,6.0,114,2016-01-08-96,96,2016-01-08
1100,2016-01-08 16:00:21,3,6.0,114,2016-01-08-97,97,2016-01-08
1101,2016-01-08 16:10:10,3,6.0,114,2016-01-08-98,98,2016-01-08
1102,2016-01-08 16:20:42,3,6.0,114,2016-01-08-99,99,2016-01-08
1103,2016-01-08 16:30:22,3,6.0,114,2016-01-08-100,100,2016-01-08
1104,2016-01-08 16:40:34,3,6.0,114,2016-01-08-101,101,2016-01-08
1105,2016-01-08 16:50:13,3,6.0,114,2016-01-08-102,102,2016-01-08
1106,2016-01-08 17:00:16,3,6.0,114,2016-01-08-103,103,2016-01-08
1107,2016-01-08 17:10:17,3,6.0,114,2016-01-08-104,104,2016-01-08
1108,2016-01-08 17:20:09,3,6.0,114,2016-01-08-105,105,2016-01-08
1109,2016-01-08 17:30:22,3,6.0,116,2016-01-08-106,106,2016-01-08
1110,2016-01-08 17:40:29,3,6.0,116,2016-01-08-107,107,2016-01-08
1111,2016-01-08 17:50:44,3,5.0,116,2016-01-08-108,108,2016-01-08
1112,2016-01-08 18:00:22,3,5.0,116,2016-01-08-109,109,2016-01-08
1113,2016-01-08 18:10:42,3,5.0,116,2016-01-08-110,110,2016-01-08
1114,2016-01-08 18:20:22,3,5.0,116,2016-01-08-111,111,2016-01-08
1115,2016-01-08 18:30:19,3,5.0,115,2016-01-08-112,112,2016-01-08
1116,2016-01-08 18:40:31,3,5.0,111,2016-01-08-113,113,2016-01-08
1117,2016-01-08 18:50:23,3,5.0,111,2016-01-08-114,114,2016-01-08
1118,2016-01-08 19:00:19,2,5.0,111,2016-01-08-115,115,2016-01-08
1119,2016-01-08 19:10:31,2,5.0,111,2016-01-08-116,116,2016-01-08
1120,2016-01-08 19:20:38,2,5.0,111,2016-01-08-117,117,2016-01-08
1121,2016-01-08 19:30:38,2,5.0,111,2016-01-08-118,118,2016-01-08
1122,2016-01-08 19:40:03,2,5.0,113,2016-01-08-119,119,2016-01-08
1123,2016-01-08 19:50:13,2,5.0,113,2016-01-08-120,120,2016-01-08
1124,2016-01-08 20:00:34,2,5.0,113,2016-01-08-121,121,2016-01-08
1125,2016-01-08 20:10:33,2,5.0,113,2016-01-08-122,122,2016-01-08
1126,2016-01-08 20:20:30,2,5.0,113,2016-01-08-123,123,2016-01-08
1127,2016-01-08 20:30:35,2,5.0,113,2016-01-08-124,124,2016-01-08
1128,2016-01-08 20:40:15,2,4.0,120,2016-01-08-125,125,2016-01-08
1129,2016-01-08 20:55:30,2,4.0,120,2016-01-08-126,126,2016-01-08
1130,2016-01-08 21:00:19,2,4.0,120,2016-01-08-127,127,2016-01-08
1131,2016-01-08 21:10:27,2,4.0,120,2016-01-08-128,128,2016-01-08
1132,2016-01-08 21:20:23,2,4.0,120,2016-01-08-129,129,2016-01-08
1133,2016-01-08 21:30:06,2,4.0,120,2016-01-08-130,130,2016-01-08
1134,2016-01-08 21:40:28,2,4.0,120,2016-01-08-131,131,2016-01-08
1135,2016-01-08 21:50:36,2,4.0,120,2016-01-08-132,132,2016-01-08
1136,2016-01-08 22:00:20,2,4.0,120,2016-01-08-133,133,2016-01-08
1137,2016-01-08 22:10:11,2,4.0,120,2016-01-08-134,134,2016-01-08
1138,2016-01-08 22:20:45,2,4.0,120,2016-01-08-135,135,2016-01-08
1139,2016-01-08 22:30:41,2,4.0,120,2016-01-08-136,136,2016-01-08
1140,2016-01-08 22:40:25,2,4.0,127,2016-01-08-137,137,2016-01-08
1141,2016-01-08 22:50:14,2,4.0,127,2016-01-08-138,138,2016-01-08
1142,2016-01-08 23:00:18,2,4.0,127,2016-01-08-139,139,2016-01-08
1143,2016-01-08 23:10:22,2,4.0,127,2016-01-08-140,140,2016-01-08
1144,2016-01-08 23:20:11,2,4.0,127,2016-01-08-141,141,2016-01-08
1145,2016-01-08 23:30:14,2,4.0,127,2016-01-08-142,142,2016-01-08
1146,2016-01-08 23:40:32,2,4.0,127,2016-01-08-143,143,2016-01-08
1147,2016-01-08 23:50:26,2,4.0,127,2016-01-08-144,144,2016-01-08
1148,2016-01-09 00:00:32,2,4.0,127,2016-01-09-1,1,2016-01-09
1149,2016-01-09 00:10:12,2,4.0,127,2016-01-09-2,2,2016-01-09
1150,2016-01-09 00:20:12,2,4.0,127,2016-01-09-3,3,2016-01-09
1151,2016-01-09 00:30:26,2,4.0,128,2016-01-09-4,4,2016-01-09
1152,2016-01-09 00:40:31,2,4.0,132,2016-01-09-5,5,2016-01-09
1153,2016-01-09 00:50:05,2,4.0,132,2016-01-09-6,6,2016-01-09
1154,2016-01-09 01:00:12,2,4.0,132,2016-01-09-7,7,2016-01-09
1155,2016-01-09 01:10:19,2,3.0,132,2016-01-09-8,8,2016-01-09
1156,2016-01-09 01:20:19,2,3.0,132,2016-01-09-9,9,2016-01-09
1157,2016-01-09 01:30:17,2,3.0,132,2016-01-09-10,10,2016-01-09
1158,2016-01-09 01:40:14,2,3.0,136,2016-01-09-11,11,2016-01-09
1159,2016-01-09 01:50:11,2,3.0,136,2016-01-09-12,12,2016-01-09
1160,2016-01-09 02:00:36,2,3.0,136,2016-01-09-13,13,2016-01-09
1161,2016-01-09 02:10:29,2,3.0,136,2016-01-09-14,14,2016-01-09
1162,2016-01-09 02:20:25,2,3.0,136,2016-01-09-15,15,2016-01-09
1163,2016-01-09 02:30:14,2,3.0,136,2016-01-09-16,16,2016-01-09
1164,2016-01-09 02:40:15,2,3.0,132,2016-01-09-17,17,2016-01-09
1165,2016-01-09 02:50:09,2,3.0,132,2016-01-09-18,18,2016-01-09
1166,2016-01-09 03:00:30,2,3.0,132,2016-01-09-19,19,2016-01-09
1167,2016-01-09 03:10:22,2,3.0,132,2016-01-09-20,20,2016-01-09
1168,2016-01-09 03:20:11,2,3.0,132,2016-01-09-21,21,2016-01-09
1169,2016-01-09 03:30:31,2,3.0,132,2016-01-09-22,22,2016-01-09
1170,2016-01-09 03:40:25,2,3.0,133,2016-01-09-23,23,2016-01-09
1171,2016-01-09 03:50:13,2,3.0,133,2016-01-09-24,24,2016-01-09
1172,2016-01-09 04:00:32,2,3.0,133,2016-01-09-25,25,2016-01-09
1173,2016-01-09 04:10:19,2,3.0,133,2016-01-09-26,26,2016-01-09
1174,2016-01-09 04:20:08,2,3.0,133,2016-01-09-27,27,2016-01-09
1175,2016-01-09 04:30:27,2,3.0,133,2016-01-09-28,28,2016-01-09
1176,2016-01-09 04:40:17,2,3.0,133,2016-01-09-29,29,2016-01-09
1177,2016-01-09 04:50:10,2,3.0,132,2016-01-09-30,30,2016-01-09
1178,2016-01-09 05:00:33,2,3.0,132,2016-01-09-31,31,2016-01-09
1179,2016-01-09 05:10:29,2,3.0,132,2016-01-09-32,32,2016-01-09
1180,2016-01-09 05:20:05,2,3.0,132,2016-01-09-33,33,2016-01-09
1181,2016-01-09 05:30:23,2,3.0,132,2016-01-09-34,34,2016-01-09
1182,2016-01-09 05:40:13,2,3.0,131,2016-01-09-35,35,2016-01-09
1183,2016-01-09 05:50:07,2,3.0,131,2016-01-09-36,36,2016-01-09
1184,2016-01-09 06:00:24,2,3.0,131,2016-01-09-37,37,2016-01-09
1185,2016-01-09 06:10:05,2,3.0,131,2016-01-09-38,38,2016-01-09
1186,2016-01-09 06:20:18,2,3.0,131,2016-01-09-39,39,2016-01-09
1187,2016-01-09 06:30:32,2,3.0,131,2016-01-09-40,40,2016-01-09
1188,2016-01-09 06:40:25,2,3.0,125,2016-01-09-41,41,2016-01-09
1189,2016-01-09 06:50:21,2,3.0,125,2016-01-09-42,42,2016-01-09
1190,2016-01-09 07:00:22,2,3.0,125,2016-01-09-43,43,2016-01-09
1191,2016-01-09 07:10:26,8,3.0,125,2016-01-09-44,44,2016-01-09
1192,2016-01-09 07:20:22,8,3.0,125,2016-01-09-45,45,2016-01-09
1193,2016-01-09 07:30:28,8,3.0,125,2016-01-09-46,46,2016-01-09
1194,2016-01-09 07:40:08,8,3.0,122,2016-01-09-47,47,2016-01-09
1195,2016-01-09 07:50:12,8,3.0,122,2016-01-09-48,48,2016-01-09
1196,2016-01-09 08:00:21,8,3.0,122,2016-01-09-49,49,2016-01-09
1197,2016-01-09 08:10:28,8,3.0,122,2016-01-09-50,50,2016-01-09
1198,2016-01-09 08:20:11,8,3.0,122,2016-01-09-51,51,2016-01-09
1199,2016-01-09 08:30:27,8,3.0,122,2016-01-09-52,52,2016-01-09
1200,2016-01-09 08:40:32,8,3.0,122,2016-01-09-53,53,2016-01-09
1201,2016-01-09 08:50:33,8,3.0,122,2016-01-09-54,54,2016-01-09
1202,2016-01-09 09:00:38,8,3.0,122,2016-01-09-55,55,2016-01-09
1203,2016-01-09 09:10:25,8,3.0,122,2016-01-09-56,56,2016-01-09
1204,2016-01-09 09:20:31,8,3.0,122,2016-01-09-57,57,2016-01-09
1205,2016-01-09 09:30:25,8,3.0,122,2016-01-09-58,58,2016-01-09
1206,2016-01-09 09:40:49,8,3.0,132,2016-01-09-59,59,2016-01-09
1207,2016-01-09 09:50:12,8,3.0,132,2016-01-09-60,60,2016-01-09
1208,2016-01-09 10:00:35,2,3.0,132,2016-01-09-61,61,2016-01-09
1209,2016-01-09 10:10:18,2,3.0,132,2016-01-09-62,62,2016-01-09
1210,2016-01-09 10:20:15,2,3.0,132,2016-01-09-63,63,2016-01-09
1211,2016-01-09 10:30:36,2,5.0,132,2016-01-09-64,64,2016-01-09
1212,2016-01-09 10:40:35,2,5.0,145,2016-01-09-65,65,2016-01-09
1213,2016-01-09 10:50:47,2,5.0,145,2016-01-09-66,66,2016-01-09
1214,2016-01-09 11:00:48,2,6.0,145,2016-01-09-67,67,2016-01-09
1215,2016-01-09 11:10:13,2,6.0,145,2016-01-09-68,68,2016-01-09
1216,2016-01-09 11:20:20,2,6.0,145,2016-01-09-69,69,2016-01-09
1217,2016-01-09 11:30:29,2,6.0,145,2016-01-09-70,70,2016-01-09
1218,2016-01-09 11:40:49,2,6.0,159,2016-01-09-71,71,2016-01-09
1219,2016-01-09 11:55:25,2,8.0,159,2016-01-09-72,72,2016-01-09
1220,2016-01-09 12:00:34,2,8.0,159,2016-01-09-73,73,2016-01-09
1221,2016-01-09 12:10:37,2,8.0,159,2016-01-09-74,74,2016-01-09
1222,2016-01-09 12:20:40,2,8.0,159,2016-01-09-75,75,2016-01-09
1223,2016-01-09 12:30:18,2,8.0,159,2016-01-09-76,76,2016-01-09
1224,2016-01-09 12:45:17,2,9.0,157,2016-01-09-77,77,2016-01-09
1225,2016-01-09 12:50:18,2,9.0,157,2016-01-09-78,78,2016-01-09
1226,2016-01-09 13:00:22,2,9.0,157,2016-01-09-79,79,2016-01-09
1227,2016-01-09 13:10:16,2,9.0,157,2016-01-09-80,80,2016-01-09
1228,2016-01-09 13:20:43,2,9.0,157,2016-01-09-81,81,2016-01-09
1229,2016-01-09 13:30:25,2,9.0,157,2016-01-09-82,82,2016-01-09
1230,2016-01-09 13:40:17,2,9.0,139,2016-01-09-83,83,2016-01-09
1231,2016-01-09 13:50:20,2,9.0,139,2016-01-09-84,84,2016-01-09
1232,2016-01-09 14:00:23,2,9.0,139,2016-01-09-85,85,2016-01-09
1233,2016-01-09 14:10:08,2,9.0,139,2016-01-09-86,86,2016-01-09
1234,2016-01-09 14:20:38,2,9.0,139,2016-01-09-87,87,2016-01-09
1235,2016-01-09 14:30:37,2,9.0,139,2016-01-09-88,88,2016-01-09
1236,2016-01-09 14:40:42,2,9.0,139,2016-01-09-89,89,2016-01-09
1237,2016-01-09 14:50:29,2,9.0,139,2016-01-09-90,90,2016-01-09
1238,2016-01-09 15:00:29,2,9.0,139,2016-01-09-91,91,2016-01-09
1239,2016-01-09 15:10:18,2,9.0,139,2016-01-09-92,92,2016-01-09
1240,2016-01-09 15:20:31,2,9.0,139,2016-01-09-93,93,2016-01-09
1241,2016-01-09 15:30:51,2,9.0,139,2016-01-09-94,94,2016-01-09
1242,2016-01-09 15:40:20,2,9.0,141,2016-01-09-95,95,2016-01-09
1243,2016-01-09 15:50:27,2,9.0,141,2016-01-09-96,96,2016-01-09
1244,2016-01-09 16:01:11,2,9.0,141,2016-01-09-97,97,2016-01-09
1245,2016-01-09 16:10:44,2,9.0,141,2016-01-09-98,98,2016-01-09
1246,2016-01-09 16:20:15,2,9.0,141,2016-01-09-99,99,2016-01-09
1247,2016-01-09 16:30:38,2,9.0,141,2016-01-09-100,100,2016-01-09
1248,2016-01-09 16:40:38,2,9.0,144,2016-01-09-101,101,2016-01-09
1249,2016-01-09 16:50:31,2,9.0,144,2016-01-09-102,102,2016-01-09
1250,2016-01-09 17:01:13,2,9.0,144,2016-01-09-103,103,2016-01-09
1251,2016-01-09 17:10:33,2,9.0,144,2016-01-09-104,104,2016-01-09
1252,2016-01-09 17:20:32,2,9.0,144,2016-01-09-105,105,2016-01-09
1253,2016-01-09 17:30:39,2,9.0,144,2016-01-09-106,106,2016-01-09
1254,2016-01-09 17:40:31,2,8.0,148,2016-01-09-107,107,2016-01-09
1255,2016-01-09 17:50:36,2,8.0,148,2016-01-09-108,108,2016-01-09
1256,2016-01-09 18:00:24,2,8.0,148,2016-01-09-109,109,2016-01-09
1257,2016-01-09 18:10:41,2,8.0,148,2016-01-09-110,110,2016-01-09
1258,2016-01-09 18:20:35,2,8.0,148,2016-01-09-111,111,2016-01-09
1259,2016-01-09 18:30:41,2,8.0,148,2016-01-09-112,112,2016-01-09
1260,2016-01-09 18:40:34,2,8.0,151,2016-01-09-113,113,2016-01-09
1261,2016-01-09 18:50:21,2,8.0,151,2016-01-09-114,114,2016-01-09
1262,2016-01-09 19:00:50,3,8.0,151,2016-01-09-115,115,2016-01-09
1263,2016-01-09 19:10:11,3,8.0,151,2016-01-09-116,116,2016-01-09
1264,2016-01-09 19:20:16,3,8.0,151,2016-01-09-117,117,2016-01-09
1265,2016-01-09 19:31:23,3,8.0,151,2016-01-09-118,118,2016-01-09
1266,2016-01-09 19:45:27,3,8.0,163,2016-01-09-119,119,2016-01-09
1267,2016-01-09 19:50:35,3,8.0,163,2016-01-09-120,120,2016-01-09
1268,2016-01-09 20:06:09,3,8.0,163,2016-01-09-121,121,2016-01-09
1269,2016-01-09 20:10:59,3,8.0,163,2016-01-09-122,122,2016-01-09
1270,2016-01-09 20:20:09,3,8.0,163,2016-01-09-123,123,2016-01-09
1271,2016-01-09 20:30:38,3,8.0,163,2016-01-09-124,124,2016-01-09
1272,2016-01-09 20:40:55,3,8.0,173,2016-01-09-125,125,2016-01-09
1273,2016-01-09 20:50:30,3,8.0,173,2016-01-09-126,126,2016-01-09
1274,2016-01-09 21:00:32,3,8.0,173,2016-01-09-127,127,2016-01-09
1275,2016-01-09 21:10:31,3,8.0,173,2016-01-09-128,128,2016-01-09
1276,2016-01-09 21:25:48,3,8.0,173,2016-01-09-129,129,2016-01-09
1277,2016-01-09 21:31:04,3,8.0,173,2016-01-09-130,130,2016-01-09
1278,2016-01-09 21:40:32,3,8.0,178,2016-01-09-131,131,2016-01-09
1279,2016-01-09 21:50:48,3,8.0,178,2016-01-09-132,132,2016-01-09
1280,2016-01-09 22:00:20,3,8.0,178,2016-01-09-133,133,2016-01-09
1281,2016-01-09 22:10:56,3,8.0,178,2016-01-09-134,134,2016-01-09
1282,2016-01-09 22:20:48,3,8.0,178,2016-01-09-135,135,2016-01-09
1283,2016-01-09 22:30:24,3,7.0,178,2016-01-09-136,136,2016-01-09
1284,2016-01-09 22:40:36,3,7.0,183,2016-01-09-137,137,2016-01-09
1285,2016-01-09 22:56:02,3,7.0,183,2016-01-09-138,138,2016-01-09
1286,2016-01-09 23:01:07,3,7.0,183,2016-01-09-139,139,2016-01-09
1287,2016-01-09 23:10:33,3,7.0,183,2016-01-09-140,140,2016-01-09
1288,2016-01-09 23:20:38,3,7.0,183,2016-01-09-141,141,2016-01-09
1289,2016-01-09 23:30:23,3,7.0,183,2016-01-09-142,142,2016-01-09
1290,2016-01-09 23:40:10,3,7.0,185,2016-01-09-143,143,2016-01-09
1291,2016-01-09 23:50:16,3,7.0,185,2016-01-09-144,144,2016-01-09
1292,2016-01-10 00:00:45,3,7.0,185,2016-01-10-1,1,2016-01-10
1293,2016-01-10 00:10:10,3,7.0,185,2016-01-10-2,2,2016-01-10
1294,2016-01-10 00:20:23,3,7.0,185,2016-01-10-3,3,2016-01-10
1295,2016-01-10 00:30:32,3,7.0,185,2016-01-10-4,4,2016-01-10
1296,2016-01-10 00:40:16,3,7.0,181,2016-01-10-5,5,2016-01-10
1297,2016-01-10 00:50:06,2,6.0,181,2016-01-10-6,6,2016-01-10
1298,2016-01-10 01:00:28,2,6.0,181,2016-01-10-7,7,2016-01-10
1299,2016-01-10 01:10:06,2,6.0,181,2016-01-10-8,8,2016-01-10
1300,2016-01-10 01:20:41,2,6.0,181,2016-01-10-9,9,2016-01-10
1301,2016-01-10 01:30:06,2,6.0,181,2016-01-10-10,10,2016-01-10
1302,2016-01-10 01:40:27,2,6.0,177,2016-01-10-11,11,2016-01-10
1303,2016-01-10 01:50:06,2,6.0,177,2016-01-10-12,12,2016-01-10
1304,2016-01-10 02:00:07,2,6.0,177,2016-01-10-13,13,2016-01-10
1305,2016-01-10 02:10:15,2,6.0,177,2016-01-10-14,14,2016-01-10
1306,2016-01-10 02:20:15,2,6.0,177,2016-01-10-15,15,2016-01-10
1307,2016-01-10 02:30:22,2,6.0,177,2016-01-10-16,16,2016-01-10
1308,2016-01-10 02:40:21,8,6.0,167,2016-01-10-17,17,2016-01-10
1309,2016-01-10 02:50:23,8,6.0,167,2016-01-10-18,18,2016-01-10
1310,2016-01-10 03:00:21,8,6.0,167,2016-01-10-19,19,2016-01-10
1311,2016-01-10 03:10:30,8,6.0,167,2016-01-10-20,20,2016-01-10
1312,2016-01-10 03:20:05,8,6.0,167,2016-01-10-21,21,2016-01-10
1313,2016-01-10 03:30:08,8,6.0,167,2016-01-10-22,22,2016-01-10
1314,2016-01-10 03:40:28,8,6.0,164,2016-01-10-23,23,2016-01-10
1315,2016-01-10 03:50:24,8,6.0,164,2016-01-10-24,24,2016-01-10
1316,2016-01-10 04:00:27,8,6.0,164,2016-01-10-25,25,2016-01-10
1317,2016-01-10 04:10:25,8,6.0,164,2016-01-10-26,26,2016-01-10
1318,2016-01-10 04:20:21,8,6.0,164,2016-01-10-27,27,2016-01-10
1319,2016-01-10 04:30:06,8,6.0,164,2016-01-10-28,28,2016-01-10
1320,2016-01-10 04:40:28,8,6.0,164,2016-01-10-29,29,2016-01-10
1321,2016-01-10 04:50:27,8,6.0,161,2016-01-10-30,30,2016-01-10
1322,2016-01-10 05:00:26,8,6.0,161,2016-01-10-31,31,2016-01-10
1323,2016-01-10 05:10:23,8,6.0,161,2016-01-10-32,32,2016-01-10
1324,2016-01-10 05:20:20,8,6.0,161,2016-01-10-33,33,2016-01-10
1325,2016-01-10 05:30:17,8,6.0,161,2016-01-10-34,34,2016-01-10
1326,2016-01-10 05:40:16,8,6.0,159,2016-01-10-35,35,2016-01-10
1327,2016-01-10 05:50:23,8,6.0,159,2016-01-10-36,36,2016-01-10
1328,2016-01-10 06:00:22,8,6.0,159,2016-01-10-37,37,2016-01-10
1329,2016-01-10 06:10:26,8,6.0,159,2016-01-10-38,38,2016-01-10
1330,2016-01-10 06:20:07,8,6.0,159,2016-01-10-39,39,2016-01-10
1331,2016-01-10 06:30:13,8,6.0,159,2016-01-10-40,40,2016-01-10
1332,2016-01-10 06:40:18,8,6.0,153,2016-01-10-41,41,2016-01-10
1333,2016-01-10 06:50:34,8,6.0,153,2016-01-10-42,42,2016-01-10
1334,2016-01-10 07:00:19,8,6.0,153,2016-01-10-43,43,2016-01-10
1335,2016-01-10 07:10:22,8,6.0,153,2016-01-10-44,44,2016-01-10
1336,2016-01-10 07:20:37,8,6.0,153,2016-01-10-45,45,2016-01-10
1337,2016-01-10 07:30:34,8,6.0,153,2016-01-10-46,46,2016-01-10
1338,2016-01-10 07:40:25,8,6.0,153,2016-01-10-47,47,2016-01-10
1339,2016-01-10 07:50:56,8,6.0,153,2016-01-10-48,48,2016-01-10
1340,2016-01-10 08:00:57,8,6.0,153,2016-01-10-49,49,2016-01-10
1341,2016-01-10 08:10:19,8,6.0,153,2016-01-10-50,50,2016-01-10
1342,2016-01-10 08:20:22,4,6.0,153,2016-01-10-51,51,2016-01-10
1343,2016-01-10 08:35:59,4,6.0,153,2016-01-10-52,52,2016-01-10
1344,2016-01-10 08:40:47,4,6.0,155,2016-01-10-53,53,2016-01-10
1345,2016-01-10 08:50:45,4,6.0,155,2016-01-10-54,54,2016-01-10
1346,2016-01-10 09:00:35,4,7.0,155,2016-01-10-55,55,2016-01-10
1347,2016-01-10 09:10:43,4,7.0,155,2016-01-10-56,56,2016-01-10
1348,2016-01-10 09:20:20,4,7.0,155,2016-01-10-57,57,2016-01-10
1349,2016-01-10 09:30:40,4,7.0,155,2016-01-10-58,58,2016-01-10
1350,2016-01-10 09:40:15,4,7.0,162,2016-01-10-59,59,2016-01-10
1351,2016-01-10 09:50:33,4,7.0,162,2016-01-10-60,60,2016-01-10
